speaker,start,end,text
SPEAKER_10,3600.46,3600.64, willing
SPEAKER_10,3600.64,3600.78, to
SPEAKER_10,3600.78,3600.94, err
SPEAKER_10,3600.94,3601.04, on
SPEAKER_10,3601.04,3601.14, the
SPEAKER_10,3601.14,3601.32, side
SPEAKER_10,3601.32,3601.5, of
SPEAKER_10,3601.5,3602.2, free
SPEAKER_10,3602.2,3602.58, speech
SPEAKER_10,3602.86,3603.08, Whereas
SPEAKER_10,3603.08,3603.22, on
SPEAKER_10,3603.22,3603.38, your
SPEAKER_10,3603.38,3603.62," side,"
SPEAKER_10,3603.62,3604.46, you
SPEAKER_10,3604.46,3604.64, told
SPEAKER_10,3604.64,3604.8, us
SPEAKER_10,3604.8,3604.96, very
SPEAKER_10,3604.96,3605.24, clearly
SPEAKER_10,3605.32,3605.48, That
SPEAKER_10,3605.48,3605.74, in
SPEAKER_10,3605.74,3605.92, Team
SPEAKER_10,3605.9,3606.3, England's
SPEAKER_10,3606.3,3606.46," world,"
SPEAKER_10,3606.46,3606.52, they
SPEAKER_10,3606.52,3606.64, are
SPEAKER_10,3606.64,3606.86, going
SPEAKER_10,3606.86,3607.0, to
SPEAKER_10,3607.0,3607.14, err
SPEAKER_10,3607.14,3607.24, on
SPEAKER_10,3607.24,3607.3, the
SPEAKER_10,3607.3,3607.42, side
SPEAKER_10,3607.42,3607.56, of
SPEAKER_10,3607.56,3607.96, caution
SPEAKER_10,3607.96,3608.2, because
SPEAKER_10,3608.54,3608.84, minorities
SPEAKER_10,3608.84,3609.04, are
SPEAKER_10,3609.04,3609.12, the
SPEAKER_10,3609.12,3609.52, priority
SPEAKER_10,3609.52,3609.76, in
SPEAKER_10,3609.76,3609.9, this
SPEAKER_10,3609.9,3610.32, debate.
SPEAKER_10,3610.32,3610.56, We
SPEAKER_10,3610.56,3610.64, think
SPEAKER_10,3610.64,3610.72, that
SPEAKER_10,3610.72,3610.84, on
SPEAKER_10,3610.84,3611.0, their
SPEAKER_10,3611.0,3611.24," side,"
SPEAKER_10,3611.24,3611.28, they
SPEAKER_10,3611.28,3611.5, exercise
SPEAKER_10,3611.5,3611.68, a
SPEAKER_10,3611.68,3611.92, chilling
SPEAKER_10,3612.1,3612.24, effect
SPEAKER_10,3612.24,3612.66, on
SPEAKER_10,3612.66,3613.26, discourse.
SPEAKER_10,3613.26,3613.5, But
SPEAKER_10,3613.5,3613.62, you
SPEAKER_10,3613.62,3613.7, know
SPEAKER_10,3613.7,3614.02, what?
SPEAKER_10,3614.02,3614.4, If
SPEAKER_10,3614.4,3614.54, their
SPEAKER_10,3614.54,3614.86, problem
SPEAKER_10,3614.86,3615.02, is
SPEAKER_10,3615.02,3615.16, about
SPEAKER_10,3615.16,3615.7," minorities,"
SPEAKER_10,3615.7,3615.78, I
SPEAKER_10,3615.78,3615.86, think
SPEAKER_10,3615.86,3615.98, they
SPEAKER_10,3615.98,3616.1, are
SPEAKER_10,3616.2,3616.4, harmed
SPEAKER_10,3616.4,3616.52, in
SPEAKER_10,3616.52,3616.6, the
SPEAKER_10,3616.6,3616.74, world
SPEAKER_10,3616.74,3616.84, of
SPEAKER_10,3616.84,3616.98, Team
SPEAKER_10,3616.98,3617.4, England.
SPEAKER_10,3617.4,3617.66, Because
SPEAKER_10,3617.66,3617.8, in
SPEAKER_10,3617.8,3617.96, my
SPEAKER_10,3617.96,3618.3," substantive,"
SPEAKER_10,3618.3,3618.38, I
SPEAKER_10,3618.38,3618.5, told
SPEAKER_10,3618.5,3618.58, you
SPEAKER_10,3618.58,3618.76, very
SPEAKER_10,3618.76,3619.04, clearly
SPEAKER_10,3619.04,3619.24, about
SPEAKER_10,3619.24,3619.4, the
SPEAKER_10,3619.6,3619.88, moderating
SPEAKER_10,3619.88,3620.38, effect.
SPEAKER_10,3620.38,3620.56," Now,"
SPEAKER_10,3620.56,3620.66, they
SPEAKER_10,3620.66,3620.78, just
SPEAKER_10,3620.78,3620.9, gave
SPEAKER_10,3620.9,3621.04, a
SPEAKER_10,3621.04,3621.32, one
SPEAKER_10,3621.32,3621.5,-line
SPEAKER_10,3621.5,3621.98, assertion
SPEAKER_10,3621.98,3622.18, back
SPEAKER_10,3622.18,3622.32, in
SPEAKER_10,3622.32,3622.5, third
SPEAKER_10,3622.5,3622.82, speaker
SPEAKER_10,3622.82,3623.2," that,"
SPEAKER_10,3623.2,3623.28," oh,"
SPEAKER_10,3623.28,3623.42, it's
SPEAKER_10,3623.42,3623.52, when
SPEAKER_10,3623.56,3623.64, they
SPEAKER_10,3623.64,3623.9, come
SPEAKER_10,3623.9,3624.06, into
SPEAKER_10,3624.06,3624.5, power.
SPEAKER_10,3624.5,3624.86, No.
SPEAKER_10,3624.86,3625.28, I
SPEAKER_10,3625.28,3625.44, told
SPEAKER_10,3625.44,3625.54, you
SPEAKER_10,3625.54,3625.72, about
SPEAKER_10,3625.72,3625.86, that
SPEAKER_10,3626.02,3626.54, structural
SPEAKER_10,3626.54,3627.08, incentives
SPEAKER_10,3627.08,3627.24, that
SPEAKER_10,3627.24,3627.36, these
SPEAKER_10,3627.36,3627.66, individuals
SPEAKER_10,3627.66,3627.9, have
SPEAKER_10,3627.98,3628.04, to
SPEAKER_10,3628.04,3628.36, moderate
SPEAKER_10,3628.36,3628.72, and
SPEAKER_10,3628.72,3628.84, how
SPEAKER_10,3628.84,3629.0, you
SPEAKER_10,3629.0,3629.66, disempower
SPEAKER_10,3629.66,3629.84, the
SPEAKER_10,3630.04,3630.18, people
SPEAKER_10,3630.18,3630.56, who
SPEAKER_10,3630.56,3630.86, take
SPEAKER_10,3630.86,3631.26, away
SPEAKER_10,3631.26,3631.48, the
SPEAKER_10,3631.48,3631.78, racist
SPEAKER_10,3631.9,3631.94, and
SPEAKER_10,3631.94,3632.22, anti
SPEAKER_10,3632.22,3632.52,-Semitic
SPEAKER_10,3632.52,3632.74, rhetoric
SPEAKER_10,3632.74,3632.96, that
SPEAKER_10,3632.96,3633.2, you
SPEAKER_10,3633.2,3633.48, don't
SPEAKER_10,3633.48,3633.76, like.
SPEAKER_10,3633.88,3633.98, So
SPEAKER_10,3633.98,3634.08, in
SPEAKER_10,3634.08,3634.18, the
SPEAKER_10,3634.18,3634.38, world
SPEAKER_10,3634.38,3634.52, of
SPEAKER_10,3634.52,3634.64, team
SPEAKER_10,3634.64,3635.3," affirmative,"
SPEAKER_10,3635.3,3635.48, that
SPEAKER_10,3635.48,3635.88, happens
SPEAKER_10,3636.1,3636.36, even
SPEAKER_10,3636.36,3636.76, more.
SPEAKER_10,3636.76,3637.1, So
SPEAKER_10,3637.1,3637.22, let
SPEAKER_10,3637.22,3637.32, us
SPEAKER_10,3637.32,3637.72, escape
SPEAKER_10,3637.72,3637.84, the
SPEAKER_10,3637.98,3638.0, world
SPEAKER_10,3638.0,3638.12, of
SPEAKER_10,3638.12,3638.26, team
SPEAKER_10,3638.26,3638.56, affirmative
SPEAKER_10,3638.56,3638.8, and
SPEAKER_10,3638.8,3638.94, go
SPEAKER_10,3638.94,3639.06, to
SPEAKER_10,3639.06,3639.16, the
SPEAKER_10,3639.16,3639.4, world
SPEAKER_10,3639.4,3639.78, of
SPEAKER_10,3639.88,3640.0, team
SPEAKER_10,3640.0,3640.54, opposition.
SPEAKER_10,3640.54,3640.64, The
SPEAKER_10,3640.64,3640.76, world
SPEAKER_10,3640.76,3640.86, of
SPEAKER_10,3640.86,3640.98, team
SPEAKER_10,3640.98,3641.32, opposition
SPEAKER_10,3641.32,3641.86, was
SPEAKER_10,3641.96,3642.12, very
SPEAKER_10,3642.12,3642.36, clear
SPEAKER_10,3642.36,3642.5, on
SPEAKER_10,3642.5,3642.68, our
SPEAKER_10,3642.68,3643.18, stance.
SPEAKER_10,3643.18,3643.48, We
SPEAKER_10,3643.48,3643.72, believe
SPEAKER_10,3643.72,3643.86, that
SPEAKER_10,3643.9,3644.02, these
SPEAKER_10,3644.02,3644.44, individuals
SPEAKER_10,3644.44,3644.64, need
SPEAKER_10,3644.64,3644.82, a
SPEAKER_10,3644.82,3645.34, voice.
SPEAKER_10,3645.34,3645.52, They
SPEAKER_10,3645.52,3645.68, need
SPEAKER_10,3645.68,3645.9, someone
SPEAKER_10,3645.9,3646.04, to
SPEAKER_10,3646.12,3646.26, stand
SPEAKER_10,3646.26,3646.38, up
SPEAKER_10,3646.38,3646.52, for
SPEAKER_10,3646.52,3646.68, them
SPEAKER_10,3646.68,3646.8, and
SPEAKER_10,3646.8,3646.9, they
SPEAKER_10,3646.9,3647.02, need
SPEAKER_10,3647.02,3647.2, someone
SPEAKER_10,3647.2,3647.32, to
SPEAKER_10,3647.32,3647.46, be
SPEAKER_10,3647.46,3647.8, there
SPEAKER_10,3647.92,3648.26, to
SPEAKER_10,3648.26,3648.72, represent
SPEAKER_10,3648.72,3649.22, their
SPEAKER_10,3649.22,3649.7, views.
SPEAKER_10,3649.7,3649.96, We
SPEAKER_10,3650.06,3650.26, understood
SPEAKER_10,3650.26,3650.48, that
SPEAKER_10,3650.48,3651.02, sometimes
SPEAKER_10,3651.02,3651.82, unplathable
SPEAKER_10,3651.82,3652.16, language
SPEAKER_10,3652.18,3652.68, is
SPEAKER_10,3652.68,3652.82, the
SPEAKER_10,3652.82,3653.06, only
SPEAKER_10,3653.06,3653.38, way
SPEAKER_10,3653.38,3653.7, for
SPEAKER_10,3653.7,3653.86, these
SPEAKER_10,3653.86,3654.18, individuals
SPEAKER_10,3654.18,3654.36, to
SPEAKER_10,3654.36,3654.64, express
SPEAKER_10,3654.64,3654.82, their
SPEAKER_10,3654.82,3655.18, views
SPEAKER_10,3655.18,3655.56, because
SPEAKER_10,3655.56,3655.7, it
SPEAKER_10,3655.7,3655.94, expresses
SPEAKER_10,3656.08,3656.16, the
SPEAKER_10,3656.16,3656.98," colour,"
SPEAKER_10,3656.98,3657.12, the
SPEAKER_10,3657.12,3657.78," tone,"
SPEAKER_10,3657.78,3657.94, the
SPEAKER_10,3658.14,3658.5, intensity
SPEAKER_10,3658.5,3658.76, and
SPEAKER_10,3658.76,3658.86, the
SPEAKER_10,3658.86,3659.26, beliefs
SPEAKER_10,3659.26,3659.44, they
SPEAKER_10,3659.44,3659.74, have.
SPEAKER_10,3659.74,3660.24, Analysis
SPEAKER_10,3660.26,3660.44, we
SPEAKER_10,3660.44,3660.62, gave
SPEAKER_10,3660.62,3660.84, from
SPEAKER_10,3660.84,3661.4," first,"
SPEAKER_10,3661.4,3661.68, not
SPEAKER_10,3661.68,3662.06, responded
SPEAKER_10,3662.06,3662.22, to
SPEAKER_10,3662.28,3662.36, in
SPEAKER_10,3662.36,3662.52, all
SPEAKER_10,3662.52,3662.68, three
SPEAKER_10,3662.68,3662.92, speakers
SPEAKER_10,3662.92,3663.02, and
SPEAKER_10,3663.02,3663.12, it
SPEAKER_10,3663.12,3663.14, would
SPEAKER_10,3663.14,3663.48, be
SPEAKER_10,3663.48,3663.6, a
SPEAKER_10,3663.6,3663.72, bit
SPEAKER_10,3663.72,3663.88, too
SPEAKER_10,3663.88,3664.12, late
SPEAKER_10,3664.16,3664.5, if
SPEAKER_10,3664.5,3664.58, they
SPEAKER_10,3664.58,3664.78, tried
SPEAKER_10,3664.78,3664.88, to
SPEAKER_10,3664.88,3665.22, respond
SPEAKER_10,3665.22,3665.62, in
SPEAKER_10,3665.62,3666.18, reply.
SPEAKER_10,3666.38,3666.5, In
SPEAKER_10,3666.5,3666.56, the
SPEAKER_10,3666.56,3666.66, word
SPEAKER_10,3666.66,3666.74, of
SPEAKER_10,3666.74,3667.2," opposition,"
SPEAKER_10,3667.2,3667.3, we
SPEAKER_10,3667.3,3667.58, understood
SPEAKER_10,3667.58,3667.72, that
SPEAKER_10,3667.72,3667.88, we
SPEAKER_10,3667.88,3668.22, are
SPEAKER_10,3668.22,3668.82, prosecuting
SPEAKER_10,3668.88,3669.06, violent
SPEAKER_10,3669.06,3669.48," acts,"
SPEAKER_10,3669.48,3669.66, and
SPEAKER_10,3669.66,3669.8, therefore
SPEAKER_10,3669.8,3669.94, that
SPEAKER_10,3669.94,3670.04, is
SPEAKER_10,3670.04,3670.16, not
SPEAKER_10,3670.16,3670.36, part
SPEAKER_10,3670.36,3670.46, of
SPEAKER_10,3670.46,3670.54, the
SPEAKER_10,3670.54,3670.82, debate.
SPEAKER_10,3670.82,3670.94, We
SPEAKER_10,3670.94,3671.3, understood
SPEAKER_10,3671.3,3671.84, that
SPEAKER_10,3671.84,3671.96, the
SPEAKER_10,3671.96,3672.18, true
SPEAKER_10,3672.18,3672.52, victims
SPEAKER_10,3672.52,3672.74, here
SPEAKER_10,3672.94,3673.06, are
SPEAKER_10,3673.06,3673.18, the
SPEAKER_10,3673.18,3673.64, individuals
SPEAKER_10,3673.64,3674.1, who
SPEAKER_10,3674.1,3674.2, have
SPEAKER_10,3674.2,3674.32, been
SPEAKER_10,3674.32,3674.56, left
SPEAKER_10,3674.56,3675.64, behind.
SPEAKER_10,3675.64,3675.98, I
SPEAKER_10,3675.98,3676.1, want
SPEAKER_10,3676.1,3676.3, all
SPEAKER_10,3676.3,3676.44, of
SPEAKER_10,3676.44,3676.54, you
SPEAKER_10,3676.54,3676.66, to
SPEAKER_10,3676.66,3676.86, ask
SPEAKER_10,3676.86,3677.6," yourselves,"
SPEAKER_10,3677.6,3677.96, why
SPEAKER_10,3677.96,3678.1, do
SPEAKER_10,3678.1,3678.2, you
SPEAKER_10,3678.4,3678.9, debate?
SPEAKER_10,3678.9,3679.16, I
SPEAKER_10,3679.16,3679.28, think
SPEAKER_10,3679.28,3679.46, all
SPEAKER_10,3679.46,3679.56, of
SPEAKER_10,3679.56,3679.68, us
SPEAKER_10,3679.68,3679.96, debate
SPEAKER_10,3679.96,3680.5, because
SPEAKER_10,3680.5,3680.76, we
SPEAKER_10,3680.76,3681.02, believe
SPEAKER_10,3681.02,3681.14, in
SPEAKER_10,3681.14,3681.3, what
SPEAKER_10,3681.3,3681.46, we
SPEAKER_10,3681.46,3681.98, do.
SPEAKER_10,3681.98,3682.3, We
SPEAKER_10,3682.3,3682.56, believe
SPEAKER_10,3682.56,3682.66, in
SPEAKER_10,3682.66,3682.74, the
SPEAKER_10,3682.74,3682.96, power
SPEAKER_10,3682.96,3683.14, of
SPEAKER_10,3683.14,3683.74," words,"
SPEAKER_10,3684.0,3684.1, we
SPEAKER_10,3684.1,3684.32, believe
SPEAKER_10,3684.32,3684.42, in
SPEAKER_10,3684.42,3684.48, the
SPEAKER_10,3684.48,3684.7, power
SPEAKER_10,3684.7,3684.84, of
SPEAKER_10,3684.84,3685.56, discourse.
SPEAKER_10,3685.78,3685.9, We
SPEAKER_10,3685.9,3686.12, believe
SPEAKER_10,3686.12,3686.22, in
SPEAKER_10,3686.22,3686.28, the
SPEAKER_10,3686.28,3686.52, power
SPEAKER_10,3686.52,3686.68, of
SPEAKER_10,3686.68,3687.22, speech.
SPEAKER_10,3687.56,3687.66, But
SPEAKER_10,3687.66,3687.78, this
SPEAKER_10,3687.78,3687.86, is
SPEAKER_10,3687.86,3687.96, a
SPEAKER_10,3687.96,3688.18, power
SPEAKER_10,3688.18,3688.34, that
SPEAKER_10,3688.34,3688.44, we
SPEAKER_10,3688.44,3688.56, should
SPEAKER_10,3688.56,3688.68, not
SPEAKER_10,3688.68,3688.88, just
SPEAKER_10,3688.88,3689.06, keep
SPEAKER_10,3689.06,3689.18, to
SPEAKER_10,3689.18,3689.88, ourselves.
SPEAKER_10,3690.16,3690.32, This
SPEAKER_10,3690.32,3690.42, is
SPEAKER_10,3690.42,3690.52, a
SPEAKER_10,3690.52,3690.74, power
SPEAKER_10,3690.74,3690.9, that
SPEAKER_10,3690.9,3691.0, we
SPEAKER_10,3691.0,3691.14, should
SPEAKER_10,3691.14,3691.28, give
SPEAKER_10,3691.28,3691.38, to
SPEAKER_10,3691.38,3691.72, people
SPEAKER_10,3691.98,3692.1, who
SPEAKER_10,3692.1,3692.2, we
SPEAKER_10,3692.2,3692.32, do
SPEAKER_10,3692.32,3692.44, not
SPEAKER_10,3692.44,3692.74, agree
SPEAKER_10,3692.74,3693.18," with,"
SPEAKER_10,3693.52,3693.58, people
SPEAKER_10,3693.58,3693.68, who
SPEAKER_10,3693.68,3693.76, have
SPEAKER_10,3693.76,3693.9, been
SPEAKER_10,3693.9,3694.08, left
SPEAKER_10,3694.08,3694.5, behind
SPEAKER_10,3694.82,3694.98, and
SPEAKER_10,3694.98,3695.1, for
SPEAKER_10,3695.1,3695.28, whom
SPEAKER_10,3695.28,3695.7, speech
SPEAKER_10,3695.7,3696.16, is
SPEAKER_10,3696.16,3696.3, the
SPEAKER_10,3696.3,3696.64, one
SPEAKER_10,3696.64,3696.98, way
SPEAKER_10,3697.16,3697.36, they
SPEAKER_10,3697.36,3697.48, can
SPEAKER_10,3697.48,3698.0, reclaim
SPEAKER_10,3698.0,3698.58, their
SPEAKER_10,3698.58,3699.24, dignity.
SPEAKER_10,3699.48,3699.7, We
SPEAKER_10,3699.7,3700.0, understood
SPEAKER_10,3700.0,3700.16, on
SPEAKER_10,3700.16,3700.26, Team
SPEAKER_10,3700.26,3700.7, Opposition
SPEAKER_10,3701.14,3701.26, that
SPEAKER_10,3701.26,3701.82, silence
SPEAKER_10,3701.82,3702.32, is
SPEAKER_10,3702.32,3702.78, oppression.
SPEAKER_10,3702.78,3703.26, We
SPEAKER_10,3703.26,3703.38, are
SPEAKER_10,3703.38,3703.66, very
SPEAKER_10,3703.66,3703.98, proud
SPEAKER_10,3704.18,3704.34, to
SPEAKER_10,3704.34,3705.1, oppose.
SPEAKER_03,3715.68,3716.22, The
SPEAKER_03,3716.22,3716.8, opposition
SPEAKER_03,3716.8,3717.42, reply
SPEAKER_03,3717.42,3717.92, speaker
SPEAKER_03,3718.18,3718.42, spent
SPEAKER_03,3718.42,3718.82, 4
SPEAKER_03,3718.82,3719.2, minutes
SPEAKER_03,3719.2,3719.78, 11
SPEAKER_03,3720.12,3720.9, seconds.
SPEAKER_03,3723.72,3723.86, And
SPEAKER_03,3723.86,3724.14, now
SPEAKER_03,3724.22,3724.34, to
SPEAKER_03,3724.34,3724.64, conclude
SPEAKER_03,3724.64,3724.78, the
SPEAKER_03,3724.78,3724.96, case
SPEAKER_03,3724.96,3725.14, for
SPEAKER_03,3725.14,3725.28, the
SPEAKER_03,3725.28,3725.7, proposition
SPEAKER_03,3725.74,3726.3, and
SPEAKER_03,3726.3,3726.4, the
SPEAKER_03,3726.4,3726.68, debate
SPEAKER_03,3726.68,3726.86, as
SPEAKER_03,3726.86,3726.96, a
SPEAKER_03,3726.96,3727.36," whole,"
SPEAKER_03,3727.74,3727.74, please
SPEAKER_03,3727.74,3728.22, welcome
SPEAKER_03,3728.22,3728.9, Edward
SPEAKER_03,3728.9,3729.82, Bracey.
SPEAKER_07,3729.82,3738.34, The
SPEAKER_07,3738.34,3738.6, reason
SPEAKER_07,3738.6,3738.88, side
SPEAKER_07,3738.88,3739.22, opposition
SPEAKER_07,3739.22,3739.6, lost
SPEAKER_07,3739.6,3739.78, this
SPEAKER_07,3739.78,3740.02, debate
SPEAKER_07,3740.02,3740.62, is
SPEAKER_07,3740.62,3740.8, that
SPEAKER_07,3740.8,3741.22, I've
SPEAKER_07,3741.22,3741.38, said
SPEAKER_07,3741.54,3741.58, some
SPEAKER_07,3741.58,3741.86, dodged
SPEAKER_07,3741.86,3742.08, stuff
SPEAKER_07,3742.08,3742.22, in
SPEAKER_07,3742.22,3742.34, my
SPEAKER_07,3742.34,3742.96," time,"
SPEAKER_07,3742.96,3743.04, but
SPEAKER_07,3743.04,3743.26, Lewis
SPEAKER_07,3743.26,3743.38, and
SPEAKER_07,3743.38,3743.6, Fish
SPEAKER_07,3743.6,3743.9, pointed
SPEAKER_07,3743.9,3744.12, out
SPEAKER_07,3744.12,3744.36, time
SPEAKER_07,3744.36,3744.48, and
SPEAKER_07,3744.48,3744.62, time
SPEAKER_07,3744.62,3744.94," again,"
SPEAKER_07,3745.26,3745.36, and
SPEAKER_07,3745.36,3745.44, I
SPEAKER_07,3745.44,3745.64, stopped
SPEAKER_07,3745.64,3745.86, saying
SPEAKER_07,3745.86,3746.02, that
SPEAKER_07,3746.02,3746.5, stuff.
SPEAKER_07,3746.92,3747.04, But
SPEAKER_07,3747.04,3747.34, nobody
SPEAKER_07,3747.34,3747.74, tells
SPEAKER_07,3747.74,3748.14, Donald
SPEAKER_07,3748.14,3748.6, or
SPEAKER_07,3748.6,3749.04, Duterte
SPEAKER_07,3749.5,3749.64, that
SPEAKER_07,3749.64,3749.92, saying
SPEAKER_07,3749.92,3750.06, that
SPEAKER_07,3750.06,3750.42, Mexicans
SPEAKER_07,3750.42,3750.58, are
SPEAKER_07,3750.58,3751.02, rapists
SPEAKER_07,3751.26,3751.42, or
SPEAKER_07,3751.42,3751.54, that
SPEAKER_07,3751.54,3751.62, you
SPEAKER_07,3751.62,3751.74, can
SPEAKER_07,3751.74,3752.0, grab
SPEAKER_07,3752.0,3752.26, women
SPEAKER_07,3752.26,3752.44, by
SPEAKER_07,3752.44,3752.8, whatever
SPEAKER_07,3752.8,3753.26, is
SPEAKER_07,3753.26,3753.96, unacceptable.
SPEAKER_07,3754.22,3754.32, And
SPEAKER_07,3754.32,3754.42, in
SPEAKER_07,3754.42,3754.86," fact,"
SPEAKER_07,3754.86,3755.04, when
SPEAKER_07,3755.04,3755.12, he
SPEAKER_07,3755.12,3755.34, says
SPEAKER_07,3755.34,3755.98," it,"
SPEAKER_07,3755.98,3756.18, when
SPEAKER_07,3756.18,3756.24, he
SPEAKER_07,3756.24,3756.4, gets
SPEAKER_07,3756.4,3757.02," cheers,"
SPEAKER_07,3757.12,3757.24, when
SPEAKER_07,3757.24,3757.34, he
SPEAKER_07,3757.34,3757.64, takes
SPEAKER_07,3757.64,3757.98, votes
SPEAKER_07,3757.98,3758.24, from
SPEAKER_07,3758.24,3758.72, legitimate
SPEAKER_07,3758.72,3759.6," politicians,"
SPEAKER_07,3759.78,3760.0, he
SPEAKER_07,3760.0,3760.16, not
SPEAKER_07,3760.16,3760.38, only
SPEAKER_07,3760.38,3760.9, poisons
SPEAKER_07,3760.9,3761.6," democracy,"
SPEAKER_07,3761.6,3762.02, but
SPEAKER_07,3762.02,3762.12, he
SPEAKER_07,3762.12,3762.4, makes
SPEAKER_07,3762.4,3762.68, people
SPEAKER_07,3762.68,3762.86, feel
SPEAKER_07,3762.86,3763.22," afraid,"
SPEAKER_07,3763.22,3763.78, he
SPEAKER_07,3763.78,3763.98, makes
SPEAKER_07,3763.98,3764.22, people
SPEAKER_07,3764.22,3764.44, feel
SPEAKER_07,3764.44,3764.84," worthless,"
SPEAKER_07,3765.16,3765.28, and
SPEAKER_07,3765.28,3765.38, he
SPEAKER_07,3765.38,3765.86, violates
SPEAKER_07,3765.86,3766.02, their
SPEAKER_07,3766.02,3766.34, rights
SPEAKER_07,3766.34,3766.68, on
SPEAKER_07,3766.68,3766.8, a
SPEAKER_07,3766.8,3767.18, fundamental
SPEAKER_07,3767.14,3767.88, level.
SPEAKER_07,3767.88,3768.18, Two
SPEAKER_07,3768.18,3768.58, questions
SPEAKER_07,3768.58,3768.76, when
SPEAKER_07,3768.76,3769.2, adjudicating
SPEAKER_07,3769.2,3769.34, this
SPEAKER_07,3769.44,3769.78, debate.
SPEAKER_07,3769.78,3770.4," First,"
SPEAKER_07,3770.4,3771.22, legitimacy.
SPEAKER_07,3771.22,3771.56, Second
SPEAKER_07,3771.56,3771.7, of
SPEAKER_07,3771.7,3771.86," all,"
SPEAKER_07,3771.86,3772.18, outcomes
SPEAKER_07,3772.18,3772.34, for
SPEAKER_07,3772.34,3772.42, the
SPEAKER_07,3772.42,3772.9, public.
SPEAKER_07,3772.9,3773.28, On
SPEAKER_07,3773.28,3774.02," legitimacy,"
SPEAKER_07,3774.02,3774.22, the
SPEAKER_07,3774.22,3774.58, proposition
SPEAKER_07,3774.76,3774.88, thrust
SPEAKER_07,3774.88,3775.12, went
SPEAKER_07,3775.12,3775.26, like
SPEAKER_07,3775.26,3775.62, this.
SPEAKER_07,3775.62,3776.02, We
SPEAKER_07,3776.02,3776.32, said
SPEAKER_07,3776.32,3776.62, that
SPEAKER_07,3776.62,3776.86, there
SPEAKER_07,3776.86,3777.2, existed
SPEAKER_07,3777.2,3777.38, a
SPEAKER_07,3777.38,3777.66," balance,"
SPEAKER_07,3777.66,3777.86, and
SPEAKER_07,3777.86,3777.98, if
SPEAKER_07,3777.98,3778.06, the
SPEAKER_07,3778.06,3778.38, existence
SPEAKER_07,3778.38,3778.66, of
SPEAKER_07,3778.9,3778.94, one
SPEAKER_07,3778.94,3779.3, group
SPEAKER_07,3779.3,3779.66, led
SPEAKER_07,3779.66,3779.78, to
SPEAKER_07,3779.78,3779.92, the
SPEAKER_07,3779.92,3780.4, fundamental
SPEAKER_07,3780.4,3781.0, abuse
SPEAKER_07,3781.0,3781.48, of
SPEAKER_07,3781.48,3781.92," another,"
SPEAKER_07,3781.92,3782.28, that
SPEAKER_07,3782.28,3782.42, was
SPEAKER_07,3782.42,3783.18, unacceptable.
SPEAKER_07,3783.18,3783.44, But
SPEAKER_07,3783.44,3783.54, they
SPEAKER_07,3783.54,3783.82," said,"
SPEAKER_07,3783.84,3784.04," oh,"
SPEAKER_07,3784.04,3784.12, but
SPEAKER_07,3784.12,3784.3, these
SPEAKER_07,3784.3,3784.8, people
SPEAKER_07,3784.8,3785.0, don't
SPEAKER_07,3785.0,3785.22, actually
SPEAKER_07,3785.38,3785.48, feel
SPEAKER_07,3785.48,3785.76, fear
SPEAKER_07,3785.76,3786.24," because,"
SPEAKER_07,3786.24,3786.28, you
SPEAKER_07,3786.28,3786.36," know,"
SPEAKER_07,3786.36,3786.46, they
SPEAKER_07,3786.46,3786.82, retweet
SPEAKER_07,3786.82,3787.0, things
SPEAKER_07,3787.0,3787.12, the
SPEAKER_07,3787.12,3787.22, whole
SPEAKER_07,3787.22,3787.64, time.
SPEAKER_07,3787.64,3787.86, We
SPEAKER_07,3787.86,3788.12," said,"
SPEAKER_07,3788.12,3788.3, is
SPEAKER_07,3788.3,3788.4, that
SPEAKER_07,3788.4,3788.52, a
SPEAKER_07,3788.52,3788.98, joke?
SPEAKER_07,3788.98,3789.28," No,"
SPEAKER_07,3789.28,3789.3," no,"
SPEAKER_07,3789.4,3789.7," guys,"
SPEAKER_07,3789.7,3789.78, you're
SPEAKER_07,3789.78,3790.12, right.
SPEAKER_07,3790.12,3790.48, Women
SPEAKER_07,3790.48,3790.78, don't
SPEAKER_07,3790.78,3790.96, feel
SPEAKER_07,3790.96,3791.22, fear
SPEAKER_07,3791.22,3791.46, when
SPEAKER_07,3791.46,3791.62, they
SPEAKER_07,3791.62,3791.84, are
SPEAKER_07,3791.84,3792.22, terrified
SPEAKER_07,3792.22,3792.46, of
SPEAKER_07,3792.46,3792.58, being
SPEAKER_07,3792.58,3792.88, raped
SPEAKER_07,3792.88,3793.18, by
SPEAKER_07,3793.18,3793.3, an
SPEAKER_07,3793.3,3793.54, army
SPEAKER_07,3793.54,3793.66, that
SPEAKER_07,3793.76,3793.96, Duterte
SPEAKER_07,3793.96,3794.34, says
SPEAKER_07,3794.34,3794.82, is
SPEAKER_07,3794.82,3795.46, legitimate.
SPEAKER_07,3795.46,3795.8, Muslim
SPEAKER_07,3795.8,3797.02, men
SPEAKER_07,3797.02,3797.38, and
SPEAKER_07,3797.38,3797.58, women
SPEAKER_07,3797.58,3797.7, in
SPEAKER_07,3797.7,3797.76, the
SPEAKER_07,3797.76,3797.92, United
SPEAKER_07,3797.92,3798.18, States
SPEAKER_07,3798.18,3798.68, don't
SPEAKER_07,3798.68,3798.82, feel
